study.ID,action.name,synopsis,summary,simplifieddesign,year,country,continent,correct,corrected category
5850,Use prescribed fire: effects on young trees,Forest Conservation,"A replicated, controlled study in 1999-2003 in temperate broadleaf forest in South Carolina, USA (Wang van Lear &amp; Bauerle 2005) found that prescribed fire increased the biomass  and density of white oak Quercus alba seedlings. Numbers of seedlings (burned: 0.03-1.5; unburned: 0.02-0.15/ha) and average seedling biomass (burned: 0.68 g; unburned: 0.43 g) were higher in burned plots. Three forest units were divided into burned (prescribed fires in 1999 and 2000) and control (unburned) treatments (&gt;1 ha). Data were collected in 2003 under six to eight white oak trees in each forest unit. ",Control-Impact,2005,United States,North America,Yes,NA
7668,Use livestock fences that are permeable to wildlife,Terrestrial Mammal Conservation,"A replicated, controlled study in 1994 on a grassland site in New Mexico, USA (Knight et al. 1997) found that fences with a lowered top wire were crossed more by elk Cersus elaphus than were conventional fences. Of 10 fence designs trialled, two were crossed significantly more frequently than were conventional 100-cm high fences comprising four barbed wires. The two designs crossed most both involved lowering the top wire and fastening it to the second wire down, 80 cm above the ground. One also had the third wire attached to the bottom wire. These fences were crossed 4.6 and 4.3 times/day respectively. Conventional fences were crossed 2.3 times/day. No livestock escapes occurred during the trial. Fence sections, 15 m long, with 6–9 replicates of each design, were monitored for 21 days in late July–September 1994. Fence crossings were confirmed by presence of tracks and by breaks in a thread above the fence.",Control-Impact,1997,United States,North America,Yes,NA
12243,Clear or open patches in forests,Butterfly and Moth Conservation,"A replicated, paired sites, controlled study in 2011–2012 in six oak/hornbeam forests in South Moravia, Czech Republic (Sebek et al. 2015) found that partially-cleared plots had higher butterfly but lower moth species richness than plots of closed-canopy forest, and species richness of butterflies and moths was affected by distance of the plot to the woodland edge. Butterfly species richness was higher in partially-cleared forest plots connected to the forest edge (16) and naturally open forest plots (14) than partially-cleared plots &gt;20 m from the edge (10), which in turn had higher richness than closed-canopy forest plots (2). However, whilst moth species richness was higher in partially-cleared forest plots connected to the edge (97) and naturally open forest plots (111) than partially-cleared plots &gt;20 m from the edge (81), all three had lower richness than plots of closed-canopy forest (130). In February 2011 and 2012, four 40-m2 plots were established at six forest sites: a partial clearing at a forest edge connected to a meadow, a partial clearing &gt;20 m from forest edges, closed-canopy forest, naturally open forest. A few trees were left in the two clearings to replicate open forest. In the May–September after plot establishment, adult butterflies were surveyed five times for seven minutes/plot, and moths were captured once/month using one light trap/plot.",Control-Impact,2015,Czech Republic,Europe,Yes,NA
3236,Limit or exclude off-road vehicle use,Reptile Conservation,"A replicated, site comparison in 1994–1996 in desert shrub and grassland in south-central California, USA (Brooks 1999), found that lizard abundance and species richness was higher inside a fenced protected area that excluded vehicles and sheep, compared to outside of the fence, depending on survey month and plot. Lizard abundance was higher in three of six survey comparisons in a fenced protected area with restricted vehicle use (4–10 lizards/transect) compared to outside of it (2–4 lizards/transect) but similar in the remaining three comparisons (inside protected area: 2–5 lizards/transect; outside protected area 1–3 lizards/transect; see original paper for details). Lizard species richness was higher in one of six comparisons inside the protected area (2 species/transect) compared to outside of it (1 species/transect) but similar in the remaining five comparisons (inside protected area: 2–3 species/transect; outside protected area: 1–3 species/transect; see original paper for details). In 1994, two sites were selected near the north-eastern and southern boundary of the Desert Tortoise Research Natural Area (where off-road vehicles were prohibited from 1973, sheep grazing prohibited from 1978 and the boundary was fenced in 1980). Two 2.25 ha plots were established/site: one ≥400m inside the boundary and one outside the boundary (used by off-road vehicles until 1980 and grazed by sheep until 1994). In each plot, lizards were surveyed using 1.25 km transects in July 1994 and May and July 1995 (six surveys/site).",Control-Impact,1999,United States,North America,Yes,NA
3236,Exclude livestock from semi-natural habitat (including woodland),Terrestrial Mammal Conservation,"A replicated, site comparison study in 1994 in a desert site in California, USA (Brooks 1999) found that in areas where livestock were excluded, there were fewer black-tailed hares Lepus californicus, compared to in sheep-grazed unfenced areas that were also driven over by off-road vehicles. Fewer black-tailed hares were found in fenced plots (0–1.5 hares/survey; 11 droppings/m2) compared to in unfenced plots (1–4 hares/survey; 22–31 droppings/m2). Two 2.25-ha plots that were fenced in 1980 were compared to two plots that were grazed by sheep (and driven over by off-road vehicles). Sites were matched for environmental variables. Hare numbers were estimated in May and July 1994 by counting the number of hares seen on four 1.25-km-long transects and the number of droppings in sixty 40 × 50-cm sampling units in each plot.",Control-Impact,1999,United States,North America,Yes,NA
3236,Use fencing to exclude grazers or other problematic species,Terrestrial Mammal Conservation,"A replicated, paired sites study in 1994–1995 in the Western Mojave Desert, California, USA (Brooks 1999) found that within an area fenced to exclude livestock grazing and off-road vehicles, abundance of black-tailed hares Lepus californicus was lower compared to unfenced areas. Fewer black-tailed hares were found in fenced plots (0–1.5 animals/transect; 1.5 droppings/1,250 cm2) than in unfenced plots (1–4 animals/transect; 3-4 droppings/1,250 cm2). In the Desert Tortoise Research Natural Area, off-road vehicles were prohibited from 1973, sheep grazing from 1978, and a 1 m high wire fence protecting the area was constructed by 1980. Two sites were selected near the north eastern and southern boundary. At each site, two 2.25-ha plots were established, one ≥400m inside the fenced area and one outside the fence (used by off-road vehicles until 1980 and grazed by sheep until 1994). Plots were matched for environmental variables. In each plot, hare numbers were estimated along four 1.2-km transects in May and July 1994, and at the north eastern site by counting pellets in 120 quadrats (40 × 50-cm) in April 1994 and 1995.",Control-Impact,1999,United States,North America,Yes,NA
3236,Other biodiversity: Exclude grazers,Mediterranean Farmland,"A replicated site comparison in 1994–1996 in a desert site in south-central California, USA, found more birds and bird species in plots with grazers excluded, compared to sheep-grazed plots. Fewer black-tailed hares Lepus californicus, but more lizards were found in fenced plots, compared to unfenced plots. Perennial plant cover was higher in fenced plots, compared to unfenced plots. Birds: More bird species were observed nesting in fenced plots, compared to unfenced plots (3 vs 1 species). More birds and bird species were found in fenced plots (0.9–3.1 vs 0.7–2.6 species/survey; 1–11 vs 1–9 birds/survey), and six of 22 species were more abundant in fenced plots. Mammals: Fewer black-tailed hares were found in fenced plots (0–1.5 vs 1–4 hares/survey; 11 vs 22–31 droppings/m2). Plants: There were no differences in species diversity of perennial plants in fenced or unfenced plots (data reported as Shannon-Weiner indices). Perennial plant cover was higher in fenced plots (13–14% vs 6–7% cover). There were no differences in diversity of height, cover, or volume of perennial plants between fenced and unfenced sites (data reported as Shannon-Weiner indices). Reptiles: Fewer lizards were found in ungrazed plots, compared to grazed plots (1–4 vs 2–10 lizards/survey), and two of six species were less abundant in ungrazed plots, in some comparisons. Methods: Two 2.25 ha plots that were fenced in 1980 were compared to two plots that were grazed by sheep until 1994. Sites were matched for environmental variables. Birds were counted using 16 point counts in each plot, four times during breeding seasons (1994–1995) and twice during winter (December 1994, January 1996). Lizards were surveyed using 1.25 km transects three times in summer (1994–1995). Hares numbers were estimated with four 1.25 km transects and in sixty 40 x 50 cm sampling units in each plot. Plants were surveyed at 16 points in each plot in June 1995. Unfenced plots were also driven over by off-highway vehicles. ",Control-Impact,1999,United States,North America,Yes,NA
3236,Exclude grazers from semi-natural habitats,Bird Conservation,"A replicated study in 1994-1995 in the Mojave Desert, California, USA (Brooks 1999), found that bird abundance and species richness were higher inside two 2.25 ha sites protected from sheep grazing and off-highway vehicles (OHV) since 1978, compared to adjacent sites that were grazed and driven over by OHVs. Significant differences were observed for sage sparrow Amphispizia belli, Le Conte’s thrasher Toxostoma lecontei, loggerhead shrike Lanius ludovicianus, verdin Auriparus flaviceps and ash-throated flycatcher Myiarchus cinerascens.  The authors suggest the increased abundance of bird species within the protected area is linked to a greater food supply. ",After,1999,United States,North America,Yes,NA
1862,Reintroduce laboratory-reared bumblebee colonies to the wild,Bee Conservation,"Whitehorn et al. (2009) placed 36 laboratory-reared colonies of B. terrestris (non-native subspecies, probably terrestris or dalmatinus)in field conditions at the University of Stirling, Scotland, from when they had 15 workers until the founding queen died. The experiment included inbred colonies and colonies with diploid males. Normal colonies (no diploid males) produced a total of 30-31 workers on average, but no new queens. Sixteen outbred colonies survived for an average of 4.5 weeks, but did not produce new queens.",After,2009,United Kingdom,Europe,Yes,NA
5531,Water primrose: Combination treatment using herbicides and physical removal,Control of Freshwater Invasive Species,"A study in 1996-2001 in the Botany Wetlands, Australia (Chandrasena et al. 2002) found that using a combination of herbicide application and physical removal, and other actions such as promotion of native plants and mulching, reduced the infestation of Peruvian primrose-willow Ludwigia peruviana by 85-90%.  The cover of indigenous perennial plants increased. This was facilitated by ‘capping’ select areas of slushy mud with additional soil suitable for plant growth.  Herbicide application on single-species stands was based on 1.0% ‘Bi-active’ glyphosate, but for mixed stands containing desirable plants 0.6% 2,4-D amine was applied.  Each year, dead weed stands were mechanically cleared and burned to remove risk of regrowth.  To control Peruvian primrose-willow seedling flushes, leaf and bark mulch was added to areas cleared of water primrose, and the water level of upstream ponds was managed.",After,2002,Australia,Oceania,Yes,NA
169,Physically protect nests with individual exclosures/barriers or provide shelters for chicks of waders,Bird Conservation,"A replicated, controlled study from 1996-1997 at three alkali lakes in North Dakota and Montana, USA (Murphy et al. 2003) found that the average number of fledglings produced by piping plover Charadrius melodus pairs provided with fences (0.9 m tall and made from 5 cm poultry wire) around individual nests was significantly higher than for unprotected pairs (1.7 chicks/pair for 46 pairs with nest fences  vs. 0.7 chicks/pair for 43 unprotected nests). This study is described further in ‘Use multiple barriers to protect nests’. ",Control-Impact,2003,United States,North America,Yes,NA
9093,Deposit soil/sediment to form physical structure of brackish/salt marshes,Marsh and Swamp Conservation,"A replicated study in 2005–2007 in Venice Lagoon, Italy (Scarton et al. 2013) reported that 75 artificial islands had developed up to 70% vegetation coverage, mostly of salt marsh plant communities. On average, the islands were six years four months old when surveyed and 61% of their area was vegetated. Two salt marsh plant communities made up most of the vegetated area: a community dominated by samphire Salicornia spp. (55% of vegetated area) and a community dominated by shrubby swampfire Sarcocornia fruticosa (20% of vegetated area). Islands 5–15 years old had higher overall vegetation coverage (70%) than islands 0–2 years old (27%) or islands 16–19 years old (37%). Statistical significance of this cover result was not assessed. Methods: Between 2005 and 2007, vegetation communities on 75 artificial islands were mapped using aerial photographs and field surveys. The islands had been created between 1988 and 2007 by depositing dredged sediment into geotextile-lined pens (with some gaps in the walls to encourage tidal creek formation). The island surfaces settled to 50–100 cm above sea level: an elevation intended to allow salt marsh vegetation to develop. The average area of the islands was 11.3 ha (range 0.1–51.4 ha).",After,2013,Italy,Europe,Yes,NA
6938,Provide bat boxes for roosting bats,Bat Conservation,"A replicated study in 1994–2016 at four sites of regenerating forest in Melbourne, Australia (Griffiths et al 2017) found that bat boxes were used more than expected by one bat species, whereas 12 bat species made little or no use of them. Gould’s wattled bat Chalinolobus gouldii used bat boxes 72% more than expected based on its documented occurrence in the area. The species formed maternity groups in bat boxes at all four sites. Seven bat species used bat boxes infrequently and less than expected. Five bat species did not use bat boxes at all. A total of 126 bat boxes of nine designs were installed on trees 4–6 m above the ground at four sites (20–40 boxes/site). Bat box checks were carried out monthly or bi-monthly over 5–22 years/site. A total of 444 surveys were carried out across all four sites.",After,2017,Australia,Oceania,Yes,NA
7094,Translocate species - Translocate molluscs,Subtidal Benthic Invertebrate Conservation,"A replicated, before-and-after study in 1992 of four sites of seagrass bed in Bogue Sound estuary, Northern Carolina, North Atlantic Ocean, USA (Peterson et al. 1996a) found that up to six months after translocation, bay scallops Argopecten irradians concentricus survived at all sites. Following translocation, average scallop abundance (representative of survival) at the transplant sites did not significantly change (directly after: 8.0–10.3; 6 months after: 5.9–11.6/0.5 m2) and remained higher than before translocation (0.3–3.6/0.5 m2). In July 1992, adult bay scallops (135,000 in total) were translocated in coolers without water to sites with low scallop densities (0.7/m2). Scallops were deposited in one 30 x 40 m marked area at each site. Bay scallops were counted in 2 m2 quadrats (n=16–24) inside the marked area two weeks before and on five occasions after translocation ending in December. A replicated, before-and-after, site comparison study in 1988–1994 of three to four seagrass bed sites in one to three estuarine locations in Northern Carolina, North Atlantic Ocean, USA (Peterson et al. 1996b) found that translocating bay scallops Argopecten irradians concentricus did not increase larval production but increased recruitment into the adult population compared to before translocation. Larval production was similar before (6–195/sample) and after (5–15) translocation, and remained lower than at sites in other estuaries (55–335). Larval recruitment (as abundance of settled spat) increased by on average 568% at translocation sites, while recruitment at sites without translocation increased (non-significantly) by 34%. In 1992–1994, adult bay scallops (100,000–150,000/year) were translocated in coolers without water to sites in Bogue Sound with low scallop abundance within seagrass beds. Larvae collectors (8–20) were deployed in 1988, 1989, 1992 and 1993 at one translocation site and at two sites without translocation in nearby estuaries (Core Sound; Back Sound). Settled scallop larvae were counted for each collector after two months. In 1988, 1989, 1992, 1993, and 1994 at two translocation sites and the same two sites without translocation, 0.5 m2 plots were dredged (35–61 plots/site) and scallops under 1-year old counted.",Before-After,1996,United States,North America,Yes,NA
6911,Avoid illumination of bat commuting routes,Bat Conservation,"A replicated, controlled study in 2008 along eight hedgerows in the south of the UK (Stone et al 2009) found that unlit hedges had higher activity of lesser horseshoe bats Rhinolophus hipposideros, and bats were active earlier in the evening, than along hedges illuminated with street lights. Unlit hedges had higher lesser horseshoe bat activity (average 79 bat passes) than hedges illuminated with street lights (average 7–10 bat passes). Lesser horseshoe bats were also active earlier on nights when hedges were unlit (average 30 minutes after sunset) than on nights when they were illuminated with street lights (79 minutes after sunset). Each of eight hedges was illuminated with two portable high-pressure sodium street lights (average 53 lux). In April–July 2008, observations and bat detector recordings were made for seven nights at each of eight sites with a silent unlit control treatment for one night, a noise treatment on the second night (with the generator powering the lights), four nights with the lit treatment and a final night with a repeat of the noise treatment.",Control-Impact,2009,United Kingdom,Europe,Yes,NA
12476,Use natural materials to restore/repair/create habitat for corals to encourage natural coral settlement,Coral Conservation,"A replicated study in 2017–2018 off Whitsunday Island, Great Barrier Reef, Australia (McLeod et al. 2019) found that following the repositioning of displaced column-shaped coral outcrops (‘bommies’) of stony coral Porites spp. colonies, some live tissue was retained, and other coral species colonized them. Sixteen months after bommies were repositioned, coverage of original live tissue ranged from 0–20% (average 6%) with 16 of the 22 bommies surveyed still retaining some live tissue. Thirteen of the 22 bommies were colonized by other corals including species of Pocillopora, Cyphastrea, Favia, Favites, Goniastrea, Psammocora and Hydnophor). Eight bommies had at least one coral recruit, four had at least two, and one had six. Recruits ranged from 3–15 cm in diameter. In March 2017, a cyclone dislodged bommies of Porites spp. colonies (1–3 m diameter) and deposited them on the intertidal zone. In June 2017 heavy machinery was used to roll the bommies back into the subtidal region along with 100 m3 of dead coral rubble. Divers surveyed coral bommies in October 2018, recording live tissue coverage (%) and identifying coral species recruited onto the bommie. The costs (reported in 2019) to reposition dead coral rubble were ~AUS$30,000 (it is not reported whether this included the bommie repositioning).",After,2019,Australia,Oceania,Yes,NA
8100,Cull disease-infected animals,Terrestrial Mammal Conservation,"A before-and-after and site comparison study in 2004–2007 on two peninsulas in Tasmania (Jones et al. 2007) found that culling disease-infected Tasmanian devils Sarcophilus harrisi resulted in fewer animals with large tumours associated with late stages of the disease. One year after intensive culling commenced, the proportion of trapped Tasmanian devils with large tumours (22%) was lower than during the first month of intensive culling (67%; numbers not reported). Tasmanian devil density remained constant during this time (1.6 devils/km2) compared to a similar site without culling where density declined (from 0.9 to 0.6 devils/km2), although statistical tests were not carried out. Tasmanian devils infected with Devil Facial Tumour Disease were culled during an 18-month pilot study commencing in June 2004, and an intensive 12-month trapping program commencing in January 2006. Tasmanian devils were trapped within a 160-km2 area on the peninsula during 4–5 x 10-day trips/year. Infected individuals or those with signs of the disease were euthanized. Numbers with large tumours (&gt;4 cm) were counted in February 2006 and January 2007. Tasmanian devil density was recorded in the study area and at a similar 160-km2 peninsula on the same coast (methods not reported).",BACI,2007,Australia,Oceania,Yes,NA
6160,Pest regulation: Plant or maintain ground cover in orchards or vineyards,Mediterranean Farmland,"A replicated, controlled study in 2010–2011 in an olive grove in southern Spain found more natural enemies in plots with ground cover, compared to bare soil, between the olive rows. Natural enemy numbers: More spiders and parasitoids were found in plots with ground cover, compared to bare soil (45 vs 32 spiders/plot; 109 vs 0 parasitoids/plot), but similar numbers of predatory bugs and ants were found (data not reported). Methods: The olive grove was divided into four subzones (two with ground cover, two without). In the subzones without ground cover, herbicides were used in early spring 2010–2011. In the subzones with ground cover, no herbicides were used, and herbaceous vegetation was allowed to grow. There were three plots (4,900 m2 each) in each subzone. In each plot, natural enemies were sampled from the canopies of olive trees in one random sub-plot (1,600 m2), every 10 days, with vacuum samplers (16 trees/sub-plot, two minutes/tree).  ",Control-Impact,2013,Spain,Europe,Yes,NA
9071,Restore/create freshwater marshes or swamps (multiple actions),Marsh and Swamp Conservation,"A study in 2011–2013 of a created freshwater marsh in New York, USA (Pier et al. 2015) reported that it contained 44–46 plant species after approximately two years. There were 17 plant species present in the summer one year after creation began (and before deliberately planting vegetation) and 44–46 species present in the summer two years after creation began (one year after planting). Plant species diversity was also higher in the second summer (data reported as a diversity index; statistical significance not assessed). Note that sampling effort was not the same in both years. In the second summer, the plant communities somewhat differed between pools within the marsh, with an average 59% similarity in composition. Methods: A stormwater treatment marsh was created by (a) demolishing buildings and excavating eight pools in June 2011, (b) clearing established vegetation, reprofiling the pools and planting 85 species of trees, shrubs, emergent herbs and submerged herbs, in September 2012, and (c) mowing in July 2013. Plant species and their cover were surveyed along three 20-m transects in June 2012, then nine 20-m transects (1–2 transects/pool) in June and August 2013. Transects included terrestrial, emergent wetland and aquatic vegetation.",After,2015,United States,North America,Yes,NA
799,Legally protect habitat for mammals,Terrestrial Mammal Conservation,"A replicated, paired, site comparison study in 1990–2001 in seven savanna areas in Tanzania (Stoner et al. 2007) found that populations of more mammal species increased inside protected national parks than in adjacent unprotected areas, but that population declines were also more frequent in protected than unprotected areas. In all seven comparisons, populations of more mammal species increased in national parks (0–20%) than in unprotected areas (0–5%). However, in six of seven comparisons, populations of more mammal species also declined in national parks (5–62%) than in unprotected areas (0–21%). In one of seven comparisons, the opposite was found (national parks: 0%, unprotected areas: 22%). Between May 1990 and May 2001, large mammals in seven zones, each spanning a national park and surrounding area, were surveyed from aeroplanes. Planes followed transects and two observers recorded numbers of animals seen between parallel rods attached to the aircraft. Population densities were calculated and assigned to cells covering the area surveyed. Population estimates over 10 years in each cell were used to determine changes in both protected and unprotected areas.",Control-Impact,2007,Tanzania,Africa,Yes,NA
2823,"Reduce fertilizer, pesticide or herbicide use generally",Farmland Conservation,"A replicated, randomized, controlled study of arable fields between 1982 and 1984 in England (Linzell &amp; Madge 1986) found that the abundance of soil nematodes (Nematoda), slugs (Gastropoda) and fly (Diptera) larvae was greater in plots without pesticide (insecticide) applications. In spring 1983, numbers of nematodes were significantly higher in the plots without pesticide applications (5.5-6.5/50 g) compared to plots sprayed two weeks previously (2.5-3.5). Numbers of slugs did not differ between treatments in the first year but were significantly lower in sprayed plots in 1983-1984 (1-3 vs 10-26/tile). Overall, numbers of fly larvae were higher in plots without pesticide applications (25-75 individuals/replicate cores vs 7-65). Fertilizer did not tend to have a significant effect on soil invertebrate numbers. Four replicated, randomized blocks each comprising 10 plots (6 x 3 m) were established. Treatments were three different grass (Italian rye grass Lolium multiflorum, perennial rye grass L. perenne, existing mixed ley) and two wheat regimes (‘Norman’ and ‘Armada’ varieties), with (phorate and aldicarb; three applications) and without pesticide treatments. Fertilizer was applied to all plots (except wheat ‘Norman’ in 1982) and fungicides applied to wheat when required. Invertebrates were sampled in the spring and autumn after pesticide applications. Free-living soil nematodes and fly larvae were sampled by taking two or four randomly located soil samples (soil corer: 2.5 x 15 cm and 6.5 x 8 cm respectively) from each plot. Slugs were sampled using two wooden tiles/plot with slug pellets underneath, which were collected after 4-7 days. ",RCT,1986,United Kingdom,Europe,Yes,NA
8967,Add inorganic fertilizer before/after planting non-woody plants: brackish/saline wetlands,Marsh and Swamp Conservation,"A replicated, randomized, paired, controlled study in 1990–1991 in a recently excavated estuarine marsh in California, USA (Gibson et al. 1994) found that adding inorganic fertilizer to plots planted with California cordgrass Spartina foliosa had no significant effect on cordgrass biomass, stem density or plant height after two growing seasons. In four of four comparisons per metric, there was no significant difference between treatments in above-ground cordgrass biomass (fertilized: 180–420 g/m2; unfertilized: 100–500 g/m2), cordgrass density (fertilized: 40–90 stems/m2; unfertilized: 30–100 stems/m2) or average cordgrass height (data not reported). Results were similar after one growing season, with no significant difference between fertilized and unfertilized plots in at least three of four comparisons per metric (see original paper for data). Methods: In February 1990, twenty-eight 5-m2 plots were established, in four sets of seven, alongside a tidal creek in a recently excavated salt marsh. In 12 plots (three random plots/set), ammonium nitrate fertilizer was tilled into the surface (105 g/m2). Twelve plots (three random plots/set) were tilled but not fertilized. The final four plots (one random plot/set) were not even tilled. Some plots were also amended with organic matter. In March 1990, each plot was planted with cordgrass plants from ten 4-L pots. California cordgrass stems were counted and measured until October 1991. Dry biomass was estimated from heights.",RCT,1994,United States,North America,Yes,NA
8967,Directly plant non-woody plants: brackish/saline wetlands,Marsh and Swamp Conservation,"A replicated study in 1989–1991 in an estuary in California, USA (Gibson et al. 1994) reported that in an excavated salt marsh planted with California cordgrass Spartina foliosa, there were increases in California cordgrass density and biomass. Statistical significance was not assessed. After one growing season, there were 25 cordgrass stems/m2 and 60 g/m2 dry above-ground biomass. After two growing seasons, there were 50 cordgrass stems/m2 and 220 g/m2 dry above-ground biomass. Methods: In March 1990, California cordgrass plants were planted into four 5-m2 plots in a salt marsh that had been excavated in 1989 (ten 4-L pots of cordgrass/plot). None of these four plots received any additional treatment. California cordgrass stems were counted and measured until October 1991. Note that this study does not distinguish between the effects of planting and excavation on any non-planted cordgrass.",After,1994,United States,North America,Yes,NA
9867,"Relocate nests/eggs to a hatchery: Tortoises, terrapins, side-necked & softshell turtles",Reptile Conservation,"A study in 1991 on a river in northern Costa Rica (Pritchard 1993) reported that some Nicaraguan slider Trachemys emolli eggs taken from the wild to a hatchery (as part of a ranching program) hatched successfully. The author reported that approximately 80% of eggs collected hatched successfully in the hatchery, and that 30% of hatchlings were released into the wild. In 1991, eggs from 310 nests were collected (average of 20 eggs/nest) within 24 hours of laying and reburied in soil in an enclosed area. Collection was carried out by local people, who received 50% of the funds generated by sale of the turtles.",After,1993,Costa Rica,North America,Yes,NA
5187,Convert to organic farming,Soil Fertility,"A replicated, paired experiment in 2004-2005 on sandy-loam and silty-clay loam soils in California, USA (Reganold et al. 2010) found 159.4% more microorganisms, 33.3% more microorganism activity and a higher genetic diversity of soil organisms (656 genes/group of organisms) on organic farms compared to conventional farms (504 genes/group of organisms). There was 22% more carbon and 30% more nitrogen in organically managed soils. Higher quality strawberry Fragaria ananassa fruit was produced on the organic farms (8.5% more antioxidants (substance which prevents a chemical reaction causing food to deteriorate)) and strawberries were more resistant to disease (strawberries survived 4.54 days on average when mould present) than on conventional farms (strawberries survived 4.15 days). Fruit from organic farms was 13.4% smaller than from conventional farms. The experimental areas included 13 replications of paired commercial organic and conventional strawberry farms. The study took repeated samples of strawberries and soils (to 30 cm depth) to measure strawberry quality, soil biological and chemical properties, and numbers of soil microorganisms. ",Control-Impact,2010,United States,North America,Yes,NA
7821,Reduce intensity of grazing by domestic livestock,Terrestrial Mammal Conservation,"A replicated, site comparison study in 2001 and 2002 on two winter pasture areas in Sichuan, China (Raoul et al. 2006) found that reduced livestock grazing intensity was associated with higher numbers of the tundra/lacustrine vole Microtus oeconomus/limnophilus complex but with lower numbers of Kam dwarf hamster Cricetulus kamensis. The numbers of tundra/lacustrine voles in low grazing intensity areas (7 individuals/100 trap nights) was higher than in medium (1/100 trap nights) or high grazing intensity areas (0/100 trap nights). The numbers of Kam dwarf hamster in low (0 individuals/100 trap night) and medium grazing intensity areas (0/100 trap nights) was lower than that in high grazing intensity areas (6/100 trap nights). Surveys were conducted in grassland and shrub areas in valley, wetland and slope habitats in winter pasture at 4,250 m altitude. Sites were grazed, in varying intensities, by yaks, sheep, goats, and horses, each October to early May. Small mammals were surveyed using back-break traps over three nights and days in July 2001 and July 2002.",Control-Impact,2006,"China, P.R.",Asia,Yes,NA
8314,Cease or prohibit all fishing activity in a marine protected area with limited exceptions,Marine Fish Conservation,"A replicated, controlled, before-and-after study in 2005–2013 of three seabed areas in the Skagerrak, Norway (Fernández-Chacón et al. 2015) found that in a marine protected area prohibiting almost all fishing, except for commercial hook and line fishing of cod Gadus morhua and research sampling, cod survival increased over eight years, compared to outside areas where a wider range of fishing gear types were allowed. Overall average survival probability of cod inside the protected area increased after implementation (after: 0.2–0.4, before: 0.1–0.2) and in comparison with areas outside the protected area (after: 0.2, before: 0.2). Sampling was done in April–July 2005–2013. Cod were captured inside the protected area and at two unprotected sites with fyke nets and tagged and released at the capture location. Data on 10,764 recaptures of tagged fish were used: 1,454 tagged within the protected area and 9,310 tagged in other areas along the Skagerrak coast. Survival was estimated using a model, described in the original paper. The protected area (Flødevigen, 1 km2) was implemented in September 2006 and allowed a hook and line fishery and research sampling. At unprotected areas, hook and line, gillnets, fyke nets and other fishing gear types were allowed, but not bottom trawling within 12 nautical miles from the coast, with an exception for small scale coastal trawling for shrimp Pandalus borealis.",BACI,2015,Norway,Europe,Yes,NA
11841,Change type of livestock grazing,Butterfly and Moth Conservation,"A replicated, randomized, paired, controlled study in 2007–2008 in a meadow steppe grassland in Jilin Province, China (Zhu et al. 2015) found that plots grazed by cattle, goats or sheep all had a similar abundance of butterflies and moths, but the abundance was lower than on ungrazed plots. After a year and a half of grazing, the abundance of butterflies and moths was similar on plots grazed by cattle (2–7 individuals/plot), goats (3–7 individuals/plot) or sheep (3–6 individuals/plot), but was lower on all grazed plots than on ungrazed plots (6–22 individuals/plot). Nine 0.3-ha blocks were each divided into four fenced, 0.05-ha plots, 18–20 m apart, to which four grazing treatments were randomly assigned. From July 2007 and 2008, plots were either grazed by two cattle, eight goats, or eight sheep, or left ungrazed. Grazing was conducted for two hours each morning and evening, until 60% of forage was removed (10–15 days/month, number of months not given). From July–October 2008, insects were surveyed four times by walking two 25-m-long transects/plot, twice/day, and taking 15 sweeps/transect through the vegetation with a 40-cm diameter net. All adult insects were identified to species.",RCT,2015,"China, P.R.",Asia,Yes,NA
5033,Create wetland,Amphibian Conservation,"A site comparison study in 1994–1996 of a created forested wetland in a Research Refuge in Maryland, USA (Perry, Sibrel &amp; Gough 1996) found that the created wetland supported a similar number of amphibian species to an adjacent natural forested wetland. Ten species were captured in the created wetland (284 individuals) and 11 in the adjacent natural wetland (87 individuals). Spotted salamander Ambystoma maculatum was only found in the created site and wood frog Rana sylvatica and marbled salamander Ambystoma opacum only in the natural wetland. As mitigation for loss of wetland, a 9 ha wetland was constructed in 1994, of which 5.5 ha was forested wetland. Amphibians were captured in pitfall and flannel traps along drift-fencing within the created and adjacent natural forested wetland. Trapping was conducted several times during the year. ",Control-Impact,1996,United States,North America,Yes,NA
5033,Directly plant trees/shrubs: freshwater wetlands,Marsh and Swamp Conservation,"A study in 1994–1995 a reprofiled and planted freshwater wetland in Maryland, USA (Perry et al. 1996) reported that the majority of planted trees/shrubs survived for one year, but there was little other change in vegetation cover and structure. Statistical significance was not assessed. After approximately one year, 83% of planted shrubs and 91% of planted trees were still alive. Survival varied between species, but was never lower than 69% (for highbush blueberry Vaccinium corymbosum). Over the year after planting, the average diameter of surviving trees increased from 11 to 15 mm. There was little other change in vegetation cover (grasses: 67–69%; other herbs: 17–19%; woody plants: 1%) or structure (tree height: 147–149 cm; tree canopy diameter: 29–33 cm; shrub height: 101 cm; shrub canopy diameter: 31–36 cm). Methods: In spring/summer 1994, a mixture of tree and shrub species (6,327 individuals) were planted into 5.5 ha of a former firing range, which had been reprofiled to manage water levels. Vegetation was surveyed in August 1994 and 1995. Tree/shrub survival, and diameter of surviving trees/shrubs, were monitored in twelve 25 x 25 m plots. Cover of all plant species was recorded in 120 quadrats, each 1 m2. The study does not distinguish between the effect of planting trees/shrubs and reprofiling on non-planted vegetation.",After,1996,United States,North America,Yes,NA
